id,performance_id,user_location_1,user_location_2,user_location_3,user_location_4,user_location_5,user_location_6,user_location_7,user_location_8,user_location_9,user_location_10,user_location_11,user_location_12,user_location_13,user_location_14,user_location_15,user_location_16,user_location_17,user_location_18,user_location_19,user_location_20
6552,6552,uk,us,india,australia,france,canada,pakistan,germany,nigeria,tanzania,turkey,ukraine,indonesia,egypt,belgium,ghana,russia,mexico,south africa,brazil
6553,6553,us,uk,india,canada,france,nigeria,pakistan,germany,australia,italy,morocco,tanzania,spain,ghana,turkey,russia,egypt,ukraine,mexico,portugal
6554,6554,uk,india,us,pakistan,australia,nigeria,canada,france,germany,south africa,tanzania,poland,ghana,belgium,italy,turkey,spain,morocco,brazil,mexico
6555,6555,uk,us,india,nigeria,canada,germany,australia,pakistan,france,indonesia,poland,brazil,ghana,south africa,turkey,mexico,morocco,portugal,egypt,ukraine
6556,6556,uk,us,india,nigeria,germany,pakistan,australia,france,canada,brazil,mexico,ghana,belgium,portugal,ukraine,egypt,russia,indonesia,turkey,tanzania
6557,6557,uk,india,us,france,canada,nigeria,germany,pakistan,australia,south africa,russia,brazil,mexico,morocco,poland,ukraine,spain,portugal,turkey,belgium
6558,6558,uk,india,us,canada,nigeria,germany,australia,france,pakistan,brazil,portugal,tanzania,mexico,italy,indonesia,turkey,poland,egypt,morocco,russia
6559,6559,us,uk,india,nigeria,germany,canada,france,australia,pakistan,morocco,turkey,ukraine,tanzania,indonesia,poland,brazil,ghana,egypt,south africa,mexico
6560,6560,uk,us,india,nigeria,australia,pakistan,canada,germany,france,poland,belgium,ukraine,tanzania,italy,indonesia,spain,egypt,south africa,morocco,mexico
6561,6561,uk,us,india,nigeria,germany,australia,france,canada,pakistan,morocco,italy,brazil,belgium,indonesia,egypt,tanzania,south africa,russia,ghana,spain
6562,6562,uk,us,india,canada,germany,france,pakistan,australia,nigeria,morocco,russia,poland,tanzania,south africa,mexico,italy,brazil,egypt,belgium,ghana
6563,6563,uk,us,india,canada,australia,nigeria,germany,pakistan,france,italy,belgium,tanzania,russia,brazil,morocco,ghana,egypt,spain,south africa,ukraine
6564,6564,uk,india,us,germany,pakistan,australia,france,canada,nigeria,turkey,south africa,portugal,tanzania,italy,mexico,indonesia,russia,ukraine,belgium,brazil
6565,6565,uk,india,us,france,nigeria,pakistan,canada,australia,germany,spain,italy,portugal,morocco,tanzania,ukraine,ghana,egypt,south africa,turkey,indonesia
6566,6566,uk,india,us,germany,australia,pakistan,france,canada,nigeria,ghana,portugal,poland,mexico,italy,south africa,indonesia,morocco,egypt,spain,turkey
6567,6567,uk,india,us,nigeria,germany,france,canada,pakistan,australia,turkey,ghana,russia,belgium,poland,egypt,south africa,tanzania,spain,morocco,portugal
6568,6568,uk,us,india,pakistan,germany,france,nigeria,canada,australia,mexico,morocco,indonesia,belgium,portugal,egypt,south africa,spain,italy,ukraine,brazil
6569,6569,india,uk,us,australia,pakistan,germany,canada,nigeria,france,poland,south africa,turkey,brazil,belgium,portugal,mexico,ukraine,indonesia,egypt,ghana
6570,6570,uk,us,india,germany,pakistan,australia,canada,france,nigeria,ukraine,russia,tanzania,belgium,portugal,italy,morocco,mexico,brazil,egypt,poland
6571,6571,uk,india,us,pakistan,france,canada,germany,australia,nigeria,ghana,russia,spain,tanzania,italy,belgium,egypt,portugal,mexico,morocco,brazil
6572,6572,uk,india,us,pakistan,australia,canada,nigeria,france,germany,poland,morocco,brazil,belgium,mexico,ukraine,south africa,turkey,italy,egypt,portugal
6573,6573,uk,us,india,nigeria,germany,france,australia,pakistan,canada,poland,ghana,morocco,russia,indonesia,turkey,mexico,egypt,belgium,south africa,tanzania
6574,6574,us,uk,india,france,canada,germany,australia,pakistan,nigeria,south africa,belgium,turkey,portugal,tanzania,italy,egypt,mexico,ghana,russia,morocco
6575,6575,uk,us,india,australia,france,canada,pakistan,germany,nigeria,russia,portugal,mexico,belgium,indonesia,spain,italy,poland,ukraine,morocco,south africa
6576,6576,uk,us,india,australia,france,nigeria,canada,germany,pakistan,poland,brazil,turkey,morocco,tanzania,indonesia,spain,belgium,ghana,portugal,mexico
6577,6577,uk,india,us,germany,france,australia,canada,nigeria,pakistan,italy,turkey,egypt,poland,south africa,mexico,tanzania,ukraine,spain,indonesia,belgium
6578,6578,uk,india,us,nigeria,australia,canada,pakistan,germany,france,poland,italy,spain,tanzania,morocco,russia,portugal,brazil,turkey,south africa,ghana
6579,6579,uk,india,us,pakistan,australia,germany,france,canada,nigeria,tanzania,ukraine,italy,ghana,brazil,spain,poland,indonesia,mexico,morocco,egypt
6580,6580,uk,us,india,pakistan,nigeria,germany,france,australia,canada,italy,south africa,portugal,brazil,poland,mexico,egypt,morocco,tanzania,russia,turkey
6581,6581,us,uk,india,canada,nigeria,pakistan,france,australia,germany,belgium,morocco,turkey,tanzania,egypt,poland,russia,spain,mexico,south africa,italy
6582,6582,uk,india,us,france,australia,germany,canada,nigeria,pakistan,brazil,mexico,ghana,spain,south africa,indonesia,poland,italy,belgium,tanzania,ukraine
6583,6583,india,uk,us,germany,pakistan,nigeria,france,canada,australia,south africa,belgium,russia,brazil,mexico,tanzania,spain,morocco,ghana,italy,indonesia
6584,6584,india,us,uk,australia,canada,nigeria,france,pakistan,germany,spain,belgium,poland,turkey,mexico,egypt,ukraine,indonesia,italy,south africa,brazil
6585,6585,india,us,uk,nigeria,canada,pakistan,australia,france,germany,poland,russia,mexico,tanzania,spain,ukraine,indonesia,south africa,morocco,belgium,brazil
6586,6586,uk,us,india,france,pakistan,australia,canada,nigeria,germany,indonesia,mexico,morocco,spain,ukraine,poland,russia,tanzania,italy,south africa,turkey
6587,6587,india,uk,us,pakistan,canada,nigeria,australia,france,germany,poland,belgium,indonesia,italy,morocco,ghana,mexico,brazil,south africa,portugal,tanzania
6588,6588,uk,india,us,australia,pakistan,nigeria,germany,canada,france,tanzania,south africa,ukraine,egypt,belgium,poland,mexico,italy,indonesia,morocco,brazil
6589,6589,uk,india,us,pakistan,canada,germany,australia,nigeria,france,portugal,russia,mexico,indonesia,spain,italy,brazil,poland,south africa,ghana,ukraine
6590,6590,uk,us,india,canada,germany,france,pakistan,australia,nigeria,indonesia,spain,ghana,egypt,portugal,russia,belgium,tanzania,italy,south africa,poland
6591,6591,uk,us,india,nigeria,france,australia,pakistan,germany,canada,indonesia,morocco,portugal,ukraine,spain,russia,brazil,poland,mexico,tanzania,ghana
6592,6592,us,uk,india,canada,nigeria,australia,pakistan,germany,france,italy,brazil,south africa,morocco,russia,mexico,tanzania,poland,ghana,portugal,egypt
6593,6593,india,us,uk,canada,france,nigeria,germany,australia,pakistan,belgium,brazil,spain,ukraine,morocco,russia,egypt,south africa,turkey,ghana,tanzania
6594,6594,india,uk,us,france,nigeria,germany,pakistan,australia,canada,poland,ukraine,morocco,turkey,belgium,portugal,ghana,indonesia,egypt,russia,spain
6595,6595,uk,us,india,australia,germany,france,pakistan,canada,nigeria,brazil,russia,belgium,mexico,morocco,poland,spain,tanzania,portugal,egypt,italy
6596,6596,uk,us,india,nigeria,germany,france,australia,pakistan,canada,tanzania,morocco,ghana,italy,indonesia,south africa,portugal,brazil,belgium,spain,egypt
6597,6597,uk,us,india,australia,pakistan,canada,nigeria,france,germany,russia,turkey,morocco,tanzania,south africa,poland,indonesia,egypt,italy,portugal,mexico
6598,6598,uk,us,india,france,nigeria,australia,canada,pakistan,germany,tanzania,morocco,egypt,italy,poland,south africa,russia,ukraine,portugal,turkey,brazil
6599,6599,us,uk,india,australia,canada,france,germany,nigeria,pakistan,mexico,italy,south africa,turkey,egypt,morocco,indonesia,belgium,russia,brazil,ghana
6600,6600,uk,us,india,germany,australia,france,pakistan,nigeria,canada,belgium,portugal,brazil,spain,italy,poland,mexico,egypt,ukraine,south africa,turkey
6601,6601,uk,india,us,canada,nigeria,france,pakistan,australia,germany,poland,ukraine,morocco,mexico,spain,indonesia,tanzania,russia,brazil,ghana,belgium
6602,6602,uk,india,us,germany,nigeria,canada,australia,france,pakistan,poland,mexico,italy,portugal,brazil,spain,tanzania,indonesia,russia,ukraine,egypt
6603,6603,uk,us,india,canada,nigeria,france,pakistan,australia,germany,turkey,italy,brazil,russia,tanzania,portugal,egypt,ghana,south africa,morocco,mexico
6604,6604,uk,us,india,germany,nigeria,australia,france,canada,pakistan,egypt,portugal,ghana,mexico,turkey,tanzania,south africa,spain,italy,belgium,morocco
6605,6605,uk,us,india,france,canada,australia,germany,nigeria,pakistan,ukraine,morocco,poland,russia,indonesia,mexico,portugal,spain,south africa,ghana,tanzania
6606,6606,uk,us,india,nigeria,australia,germany,pakistan,canada,france,portugal,morocco,poland,ghana,indonesia,ukraine,russia,turkey,egypt,south africa,brazil
6607,6607,uk,us,india,germany,nigeria,france,canada,australia,pakistan,spain,poland,brazil,italy,mexico,tanzania,russia,belgium,ukraine,turkey,portugal
6608,6608,us,india,uk,nigeria,pakistan,canada,australia,france,germany,russia,ghana,egypt,mexico,indonesia,turkey,belgium,ukraine,tanzania,south africa,brazil
6609,6609,us,india,uk,australia,nigeria,germany,france,pakistan,canada,belgium,poland,russia,italy,ghana,south africa,brazil,mexico,turkey,ukraine,indonesia
6610,6610,us,uk,india,canada,pakistan,nigeria,france,germany,australia,brazil,morocco,poland,ghana,turkey,mexico,tanzania,portugal,south africa,italy,russia
6611,6611,india,us,uk,pakistan,canada,france,nigeria,australia,germany,indonesia,russia,mexico,morocco,portugal,italy,belgium,egypt,tanzania,spain,ukraine
6612,6612,uk,india,us,germany,france,pakistan,canada,australia,nigeria,egypt,spain,morocco,tanzania,ghana,poland,mexico,south africa,italy,portugal,belgium
6613,6613,uk,us,india,pakistan,canada,france,australia,nigeria,germany,brazil,poland,ukraine,italy,russia,morocco,belgium,portugal,spain,turkey,indonesia
6614,6614,uk,us,india,france,canada,australia,pakistan,nigeria,germany,brazil,spain,belgium,egypt,indonesia,ghana,italy,ukraine,tanzania,south africa,mexico
6615,6615,uk,india,us,pakistan,germany,france,australia,canada,nigeria,russia,ukraine,brazil,spain,morocco,south africa,mexico,tanzania,egypt,portugal,italy
6616,6616,india,uk,us,germany,france,australia,nigeria,pakistan,canada,portugal,turkey,italy,poland,tanzania,russia,ukraine,south africa,spain,ghana,egypt
6617,6617,uk,us,india,germany,nigeria,canada,france,australia,pakistan,egypt,south africa,italy,mexico,turkey,indonesia,brazil,morocco,spain,tanzania,ghana
6618,6618,uk,india,us,canada,australia,france,nigeria,pakistan,germany,italy,egypt,south africa,indonesia,tanzania,spain,brazil,portugal,ukraine,poland,ghana
6619,6619,uk,india,us,pakistan,nigeria,germany,canada,australia,france,portugal,morocco,brazil,italy,ghana,turkey,belgium,south africa,poland,tanzania,mexico
6620,6620,uk,us,india,australia,pakistan,germany,nigeria,france,canada,mexico,morocco,spain,belgium,italy,south africa,portugal,tanzania,ukraine,brazil,poland
6621,6621,uk,india,us,pakistan,france,canada,germany,nigeria,australia,ghana,turkey,mexico,indonesia,tanzania,italy,spain,belgium,morocco,brazil,russia
6622,6622,uk,us,india,australia,france,pakistan,nigeria,canada,germany,south africa,italy,ukraine,spain,russia,ghana,belgium,tanzania,egypt,turkey,mexico
6623,6623,india,uk,us,canada,australia,france,pakistan,nigeria,germany,indonesia,tanzania,mexico,portugal,ukraine,south africa,poland,brazil,russia,morocco,egypt
6624,6624,uk,us,india,nigeria,australia,canada,germany,pakistan,france,belgium,ukraine,russia,turkey,mexico,egypt,ghana,morocco,south africa,poland,brazil
6625,6625,uk,us,india,nigeria,canada,pakistan,france,australia,germany,poland,portugal,brazil,south africa,italy,belgium,tanzania,indonesia,egypt,turkey,mexico
6626,6626,uk,us,india,germany,france,canada,nigeria,pakistan,australia,morocco,russia,egypt,ghana,brazil,spain,mexico,italy,south africa,turkey,belgium
6627,6627,uk,us,india,australia,canada,nigeria,pakistan,germany,france,brazil,turkey,south africa,tanzania,ghana,italy,morocco,poland,belgium,mexico,portugal
6628,6628,uk,us,india,pakistan,nigeria,germany,canada,australia,france,south africa,indonesia,tanzania,spain,brazil,mexico,ghana,turkey,morocco,italy,belgium
6629,6629,uk,india,us,australia,pakistan,canada,france,nigeria,germany,indonesia,ukraine,morocco,turkey,south africa,italy,russia,egypt,belgium,tanzania,ghana
6630,6630,uk,india,us,australia,france,nigeria,pakistan,canada,germany,morocco,turkey,belgium,italy,egypt,spain,indonesia,tanzania,south africa,portugal,ukraine
6631,6631,uk,india,us,germany,pakistan,canada,australia,france,nigeria,egypt,belgium,brazil,spain,poland,italy,portugal,morocco,ghana,turkey,south africa
6632,6632,india,uk,us,germany,canada,nigeria,pakistan,australia,france,poland,ghana,russia,brazil,spain,mexico,belgium,indonesia,tanzania,egypt,italy
6633,6633,uk,us,india,france,canada,germany,pakistan,australia,nigeria,brazil,belgium,portugal,ghana,italy,morocco,indonesia,russia,egypt,ukraine,poland
6634,6634,india,us,uk,canada,germany,france,australia,pakistan,nigeria,spain,italy,brazil,mexico,belgium,turkey,south africa,morocco,ukraine,tanzania,egypt
6635,6635,india,us,uk,pakistan,france,germany,australia,canada,nigeria,south africa,tanzania,portugal,morocco,mexico,russia,ghana,poland,ukraine,spain,brazil
6636,6636,uk,india,us,nigeria,australia,pakistan,canada,france,germany,south africa,tanzania,spain,italy,indonesia,ghana,turkey,poland,brazil,russia,morocco
6637,6637,uk,us,india,pakistan,germany,canada,france,australia,nigeria,south africa,portugal,morocco,ghana,brazil,belgium,tanzania,turkey,mexico,spain,indonesia
6638,6638,uk,india,us,pakistan,germany,nigeria,france,australia,canada,poland,portugal,morocco,italy,brazil,mexico,ukraine,egypt,spain,south africa,turkey
6639,6639,uk,us,india,germany,canada,france,australia,pakistan,nigeria,brazil,tanzania,belgium,italy,portugal,spain,turkey,indonesia,mexico,morocco,russia
6640,6640,uk,us,india,france,canada,australia,nigeria,germany,pakistan,poland,indonesia,turkey,spain,russia,brazil,ukraine,south africa,morocco,italy,ghana
6641,6641,uk,india,us,france,germany,canada,australia,pakistan,nigeria,turkey,mexico,south africa,brazil,egypt,portugal,poland,indonesia,morocco,italy,tanzania
6642,6642,uk,us,india,canada,france,australia,nigeria,germany,pakistan,mexico,italy,poland,ghana,belgium,morocco,ukraine,egypt,portugal,tanzania,spain
6643,6643,uk,india,us,nigeria,france,canada,germany,pakistan,australia,italy,indonesia,brazil,spain,ukraine,belgium,russia,tanzania,egypt,mexico,portugal
6644,6644,uk,us,india,germany,france,australia,pakistan,nigeria,canada,mexico,ghana,brazil,spain,ukraine,russia,portugal,italy,morocco,south africa,indonesia
6645,6645,uk,india,us,germany,nigeria,france,canada,australia,pakistan,italy,south africa,indonesia,ghana,morocco,belgium,turkey,mexico,poland,russia,egypt
6646,6646,uk,us,india,france,pakistan,canada,australia,nigeria,germany,tanzania,egypt,mexico,morocco,ukraine,poland,portugal,italy,turkey,ghana,spain
6647,6647,uk,us,india,australia,france,pakistan,canada,nigeria,germany,indonesia,russia,egypt,portugal,poland,italy,turkey,brazil,belgium,mexico,south africa
6648,6648,uk,us,india,canada,nigeria,australia,germany,france,pakistan,poland,brazil,tanzania,egypt,south africa,morocco,italy,ukraine,russia,ghana,belgium
6649,6649,uk,us,india,france,canada,nigeria,pakistan,germany,australia,russia,portugal,morocco,mexico,turkey,italy,ghana,belgium,south africa,tanzania,indonesia
6650,6650,india,us,uk,germany,nigeria,pakistan,france,australia,canada,italy,brazil,morocco,south africa,ukraine,indonesia,portugal,russia,turkey,tanzania,belgium
6651,6651,india,uk,us,nigeria,canada,germany,australia,france,pakistan,turkey,italy,brazil,spain,egypt,tanzania,portugal,south africa,indonesia,morocco,ghana
6652,6652,india,us,uk,australia,canada,germany,france,nigeria,pakistan,belgium,ghana,indonesia,morocco,spain,ukraine,south africa,tanzania,italy,brazil,russia
6653,6653,uk,us,india,pakistan,germany,australia,france,nigeria,canada,ukraine,mexico,brazil,spain,morocco,italy,portugal,indonesia,poland,belgium,ghana
6654,6654,uk,us,india,pakistan,australia,germany,canada,france,nigeria,russia,south africa,indonesia,egypt,ukraine,brazil,portugal,italy,turkey,poland,tanzania
6655,6655,india,uk,us,nigeria,australia,france,germany,canada,pakistan,italy,ukraine,spain,mexico,portugal,egypt,tanzania,ghana,brazil,indonesia,south africa
6656,6656,uk,india,us,australia,germany,nigeria,france,canada,pakistan,russia,spain,poland,indonesia,ukraine,egypt,ghana,tanzania,turkey,south africa,portugal
6657,6657,uk,us,india,nigeria,france,pakistan,germany,australia,canada,belgium,ukraine,ghana,spain,tanzania,south africa,egypt,indonesia,turkey,brazil,portugal
6658,6658,uk,india,us,canada,germany,pakistan,nigeria,australia,france,portugal,poland,south africa,tanzania,russia,morocco,egypt,italy,belgium,mexico,turkey
6659,6659,uk,us,india,canada,germany,nigeria,france,pakistan,australia,turkey,south africa,brazil,portugal,belgium,mexico,morocco,egypt,russia,ghana,spain
6660,6660,uk,us,india,france,pakistan,australia,nigeria,germany,canada,russia,brazil,portugal,belgium,ukraine,morocco,indonesia,spain,turkey,mexico,south africa
6661,6661,uk,us,india,australia,france,canada,pakistan,germany,nigeria,morocco,ukraine,spain,tanzania,brazil,belgium,egypt,poland,south africa,portugal,turkey
